id,sentitag,val_0-1,val_0-5,text
0.5,15363,both,2.5,"Подруги посоветовали ""Город"", вот и решила, проезжая мимо, там пообедать. Заведение светлое, стильное. Единственный минус это то, что столики (справа от входа) поставлены очень близко друг к другу, и если бы рядом со мной столик был занят, мне было бы уже не так комфортно. Меня сразу заметили на входе и проводили за столик. К обслуживанию нареканий никаких: обслужили быстро и с улыбкой! Я заказала борщ, пасту, домашние профитроли с горячим шоколадом и чай. Пожалела я о заказе моего любимого борща! здесь он не вкусный: бульон с капустой... с большим количеством капусты! попробовала добавить побольше сметаны ))) но не помогло... к сожалению. Паста - карбонара была достойной!!! А от десерта я просто в восторге!!! смела его за несколько минут ))) и это после борща с пастой!!! Общие впечатления положительные, даже не смотря на борщ ))) Приятной оказалась скидка 15 % в обеденное время. Судя по отзывам ""Город"" днем и вечером - два разных заведения. Планирую заехать как-нибудь вечерком, с мужем."
1.0,5441,positive,5.0,"Заходили поужинать в один из летних дней. На входе сразу отмечаю приветливый персонал. Нас сразу же удобно разместили, принесли меню. Сервис ненавязчивый. Читала негативнее отзывы про сервис. Ну не знаю. Наблюдала как за нашим официантом. так и за другими . везде все довольные были. Напитки приносили моментально . заказы тоже достаточно быстро. Еда вкусная. Без претензии. Можно сидеть и наблюдать как готовят Ваш шашлык)). Заказали салат с теплым лососем. Шашлык из свинины и хачапури с сыром. Рулетики из баклажанов. Себе еще брала теплый пирог с маком. Все очень вкусно. Готовят хорошо. Хачапури самый лучший из тех, что я пробовала. Интерьер напоминает все интерьеры восточных ресторанов Гинзы. Все пространство разделено полупрозрачными шторами. И хоть соседей ты не видишь. но слышишь отлично. Но это абсолютно не напрягает. Единственный минус: Посреди зала находится детская площадка. Я люблю деток.. но не в кафе))Они играют и дико орут и визжат на площадке так, что люди за рядом стоящими столиками вскакивают от испуга. А так хороший ресторан. Для встреч для общения. Фоновая музыка. Комфортно приятно, уютно."
1.0,13623,positive,5.0,"Может персонал или руководство ресторанов все же читают отзывы и исправляются… На этом сайте последнее время часто читаю отзывы, но когда решили заехать в Апрель, ничего про него не читала. Так вот мне все понравилось. Были с мужем в понедельник около восьми вечера, встретила девушка, проводила до столика и принесла меню. Буквально через 5 минут подошел официант, сделали заказ, он принес специи и разложил приборы, напитки быстро появились на столе. В рекламе увидела, что у них есть детская комната, официант показал, где она, конечно маловата, но 3-4 ребенка там найдут, чем заняться, есть телевизор, компьютер, доска с мелками и стол для рисования, моему сыну там бы понравилось. Так вот салаты принесли через 20 минут, я заказывала с тунцом, очень понравился, муж цезарь с креветками- без особо восторга, но и без нареканий. Горячее, мое – стейк с соусом из белых грибов хорошей прожарки, очень понравился, муж заказал стейк из мраморной говядины с чем то там, оказался суховат, но приправив соусом вполне сносно. Десерт с латте были хорошими. Вся еда на вид была аппетитная, размер порций достойный. Обслуживание хорошее, пепельницу меняли быстро, официант парень тактично помог с выбором десерта. Счет на 3300. При случае еще заедем на десерт с ребенком."
0.5,12814,both,2.5,"Сегодня побывал в данном заведении. Кухня была нормальная, я бы даже сказал, что вкусно было все приготовлено. Но есть одно НО... При том что ресторан был практически пуст заказ, я ждал больше сорока минут плюс ко всему, про один десерт официантка совсем забыла и несла его еще минут 20. И что больше всего удивили и не понравилось, то что в меню в составе десерта было написаны одни ингридиенты, а реальном блюде часть инегридиентов я так и не нашел! Так что если кто собиреться там пообедать или поужинать, то учтите, что заказ вы можете ждать Очень долго!"
1.0,16714,positive,5.0,"Были в пятницу (19.03.10), заказывали столик для родительского праздника на воскресенье, заодно и попробовали немного кухню сами. Взяли шашлык по азейрбаджански (из баранины), хачипури Имеритенское, салат Байрам и овощи на гриле. Хачипури немного подкачало, показалось что маловато сыра, хотя наверное на любителя. Салат сочный и вкусный, баранина и овощи очень достойные. Сервис оставляет приятное впечатление. Официант ненавязчивы, но учтивый...очень хорошее сочетание. Интерьер к сожалению не оценил...на уровне, но не более, хотя может быть для приятного обеда более и не надо. Родители остались очень довольны. Особенно хочется выразить признательность администратору, работавшему в эти дни (к сожалению не запомнил имя девушки). Очень хотелось, чтобы родителям понравилось, и сервис оказался выше всяких похвал."
1.0,12467,positive,5.0,"В воскресенье посетили данное заведение с подругой. Выбрали этот ресторан, так как живем поблизости... Сначала почитала отзывы - как то они не очень впечатлили, но решили проверить сами... НАМ ОЧЕНЬ ПОНРАВИЛОСЬ!!! Официантки все в красивых формах, очень приветливые. Сделали заказ и приготовились ждать... Пиво нам принесли буквально через пару минут, а затем следом принесли салаты. Мы были приятно удивлены такой скорости обслуживания))) Салаты - пальчики оближешь!!! Я брала с копченым угрем - СУПЕР!!! Порции очень добротные. Подруга заказывала рыбные рулетики, а принесли рулетики и +гору салата!!! Затем подали сорбет, тоже вкусненько))) На горячее заказывали молочную телятину с гарниром... Мясо просто таяло во рту... На десер, к сожалению, не хватило места в желудке ((( Поэтому здесь ничего не могу сказать. Я давно не получала такого удовольствия от похода в ресторан! Понравилось все-обстановка, сервис и кухня на высоте! Непременно этот ресторан войдет в число моих любимых))) Хотя один минус есть... Нет зоны для некурящих((( НО при этом дымом не пахло (мы были с 16 до 18ч.) Спасибо!"
1.0,16647,positive,5.0,"очень люблю это место,бываю там каждую неделю и думаю буду посещать так же часто, т.к. для меня оно идеально во всех отношениях. атмосфера спокойная и комфортная, интерьер именно такой какой нужно, особо не привлекает внимание, но в целом приятен и ненавящив, очень расслабляет, и музыка этому способствует. официанты очень милые, может потому что уже все знакомые лица, не знаю, так что тут возможно необъективная оценка) но такое впечатление было и в первое посещение. кухня...это нечто. всё,что я пробовала в этом месте-великолепно! абсолютно всё! паста - особенно, просто чудо, думаю, нужно попробовать каждому. из десертов стоит попробовать теплый шоколадный торт с ванильным мороженым - очень очень... кто еще не был в этом месте думаю стоит посетить, и ради панорамного вида, и ради вкусной кухни, и просто чтоб окунуться в расслабляющую обстановку 7-ого неба.."
0.0,38344,negative,0.0,"Отмечали День Рождения. Имениннице интерьер понравился, мне - нет. Всё было очень красным, несмотря на то, что место позиционирует себя как уютное местечко. Долго не подавали меню. Потом долго несли. Подруга заказала вино и сыр, принесли через 30 минут точно. Отнеслись предвзято, я предпочитаю стиль кэжуал. Не знала, что туда пойдем. Возле нас сидела пара, их предупредили, что заказ будет готов только через 10 минут, а мы в то время ждали минут 20. Именинница спросила, когда принесут вино, официант ответил: ""Скоро"", и убежал. Я решила,что обслуживают медленно из-за того, что наш официант 1 на зал. Оказалось, их 3. Еда понравилась, но меня не покидала мысль, что за счет, эквивалентный нашему, можно было бы пойти в место, где нас обслужили бы лучше. И интерьер тоже был бы мне более приятен. Короче говоря, там я не буду частым гостем и никому не буду советовать."
1.0,26152,positive,5.0,"Честно говоря, не раз проезжая в последнее время по Гороховой обращала внимание на новый ресторан, судя по названию грузинской кухни. Всякий раз собиралась зайти, но как-то не удавалось.... И вот наконец, специально запланировала на выходные визит в Саперави. Интерьер: еще с улицы ресторан притягивает уютной атмосферой и приглушенным светом. Попав внутрь впечатление становятся еще лучше. Кирпичные стены, добротная мебель, современный интерьер... Все как я люблю. На мой вкус десятка. Сервис: встретили приветливо, повесили одежду в шкаф, проводили за стол. Все хорошо.... Обслуживали быстро и качественно, рекомендуя то или иное блюдо. Спрашивали, понравилось ли. Вообщем приятно и ненавязчиво. Персонал старается, надеюсь так будет продолжаться и дальше. Кухня: хачапури по-аджарски - много сыра, мягкое тесто... отлично. Салат с лососем - большая порция, необычная заправка, вцелом понравилось. Салат от шеф-повара с курицей - ничего лишнего, необычного, но вкусно. Тирамису - выше всяких похвал. Очень нежный крем, хорошая пропитка. В соотношении цены и качества - очень даже. Хорошо, что открываются не смотря ни на что, рестораны с качественной кухней и хорошим обслуживанием. Вернусь ли? - да, безусловно, ведь столько еще в меню осталось не опробованным)"
0.5,785,both,2.5,"Добрый день! Отмечали свадьбу 18 августа. В общем всё прошло хорошо. Ресторан понравился, интерьер приятный, много места, украсили красиво. Что касается меню, ожидали лучшего! Меню мы заказали самое дорогое за 2500 т.р., и думали , что столы будут ломиться от изобилия, но это было не так. И некоторым гостям не понравились отдельные виды блюд. Что касается торта , то он был очень вкусным , помогла нам его выбрать администратор Наталья. По организации банкета Наталья нам во многом помогла!!! Огромное ей спасибо за хорошие советы!"
1.0,33538,positive,5.0,"Огромное спасибо ресторану ""Империя"" за чудесный ужин! Все было на высоте: интерьер ресторана интересный,причем в жизни выглядит еще лучше,чем на фото (много скульптур,интересные лампы,большие мягкие диваны), вежливые и быстрые официанты, спокойная музыка (после 20:00 живое выступление - было интересно послушать), и конечно же - очень вкусная еда! Особенно хотелось бы отметить стейки (они выше всяких похвал) и десерт (мы пробовали Альмонд -готовится в самом ресторане,неописуемо вкусно)! Как итог, хотелось бы посоветовать ""Империю"" не только как ресторан для празднования свадеб,дней рождений (красивые большие залы,удобный танцпол,живая музыка вам обязательно понравятся),но и как место с уютной романтической обстановкой! Мы провели отличный пятничный вечер! Обязательно посетим вас еще!"
1.0,13252,positive,5.0,"По роду своей деятельности часто бываю в Московском районе и несколько раз заходила обедать в этот ресторанчик. Днем там малолюдно и привлекает 20 процентная скидка на все блюда до 16 часов. Гардероб действительно не работал, но нас это не напрягло, мест, куда можно положить одежду предостаточно. Всегда выбираем второй зал, нам там кажется уютнее. Интерьер в восточном стиле, приглушенное освещение, негромкая фоновая музыка, не мешающая беседе. На могу сказать о всех блюдах, а ассортимент там достаточно большой, но то, что выбираем мы- мне нравится. Раз ресторан восточный, мы и выбираем блюда восточной кухни. Все шашлыки, а мы заказывали их и из телятины и из говядины и из свинины, были превосходны. Очень нравится блюдо садж - мясо, говядина, телятина на выбор, с грибами и овощами подается в большой металлической тарелке на углях. Очень вкусный чай по восточному с инжирным вареньем, он правда, достаточно дорогой. Обслуживания все те три раза, что мы там были, также было безупречным. Вежливые, доброжелательные официанты, всегда готовые, что-то подсказать и посоветовать. По моей рекомендации этот ресторан посетили несколько пар моих друзей и также остались довольны. Очень хорошее соотношение цены и качества."
1.0,1749,positive,5.0,"Хорошее место, где можно посидеть большой компанией и отлично отдохнуть. Пару дней назад заходили туда с друзьями. Мы заняли столик, и через 5 минут официант принял у нас заказ. Меню очень большое, так что есть чем себя побаловать. Большой выбор десертов! Я взяла себе тирамису, просто обалденный! Такой я пробовала только в Италии, на удивление торт оказался нежный и воздушный, просто пальчики оближешь! А вот вторые блюда ждали мы минут 30 - это, конечно, не есть хорошо, но оно того стоило! Друг заказал стейк рибай, по его словам, он был просто изумительный, а вот подруга заказала себе свиную рульку, она была суховата. Стоит отметить, что цены у них приемлемые, не сказать что очень дорого. Обслуживание, конечно, оставляет желать лучшего, хотелось бы, чтобы официанты работали быстрей, но так как народу было много, мы старались входит в их положение. В общей сложности хороший паб, пропитанный футбольной тематикой. На мой взгляд, отличное место для посиделок шумной компанией."
0.5,17999,both,2.5,"Когда открылся этот ресторан прямо рядом с домом, я очень обрадовалась, т.к. Патио на Невском, да и Планета Суши всегда радовали. Когда пришло время выбирать место празднования на день рождение долго думать не пришлось. Пришли.....встретили хорошо, посадили за уютный столик в уголке....Официант принёс меню и.......пропал, прошло 20 минут, подруги готовы были уже идти сами на кухню за едой....Наконец наш заказ приняли, вместо свежевыжитого сока принесли обычный из коробки, мартини со льдом, но без щипцов (глядя на предыдущий комментарий могу сказать, что наверно тут так принято)........К столику постоянно приходили разные официанты, может 3 или 4....кому платить чаевые??????????????? На кухне стоял крик и странный треск...Когда принесли счёт В НЁМ НЕ БЫЛО НАПИСАНО О ВКЛЮЧЁННЫХ ЧАЕВЫХ, но сдачу нам так и не принесли (это тоже здесь видимо норма), а она была не маленькой, уж явно не 10 % от заказа(((Большой ресторан, хорошее и главное довольно выгодное место и кухня очень приличная, но вот обслуживание оставляет желать лучшего...."
1.0,19817,positive,5.0,"Вообще частенько туда заходим поужинать после работы с мужем. Очень нравится спокойная атмосфера, тихая фоновая музыка не мешает беседе, всегда есть свободный столик. Не очень понимаю людей, которые сетуют на это. Мне гораздо спокойнее и уютнее есть в заведении, где не толпится народ, нет шума и беготни. Кухня тоже очень нравится, если брать японскую кухню в Петербурге. Очень приемлемо, по более чем приемлемым ценам. Рыба опасения не вызывает. Конечно, хотелось бы чуть больше ассортимента роллов, но те, что есть, очень нравятся. Супы просто супер всегда!! И очень хороши свежевыжатые соки. Сейчас появилось небольшое европейское меню. Тоже не плохое. Драники с беконом очень вкусные и порция прямо настоящая ""мужская"". С обслуживанием нам везет. Как-то раз попали на неопытную официантку, которой остались недовольны, но больше ее не видели. Обычно все делают быстро, не оставляют без внимания, предупреждают, если что-то из меню придется ждать. В первый раз нам пришлось ждать полчаса, за что получили скидочную карту. Скидки предоставляют всегда, даже если карты нет с собой (находят по фамилии). В общем обслуживанием довольны, ненавязчиво, но внимательно. Это единственное место в Петербурге, где я спокойно ем суши и роллы, не смотря на беременность. В остальных местах опасаюсь))))"
1.0,36948,positive,5.0,"Была в этом ресторане уже четыре раза с декабря прошлого года. Прекрасное вино, вкусная еда с красивой подачей, спокойная атмосфера и замечательное обслуживание. Что касается оценок (от 1 - 10): - 7 ставлю за кухню потому, что хотелось бы больше разнообразия в меню по основным блюдам. - 5 за интерьер - не очень уютно на этих стульях, сумочку никуда не поставить, оптимальные места у окна (относительно комфортно) - 10 за сервис - всегда внимательный и в то же время незаметный персонал, что и должно соответствовать ресторанному обслуживанию."
1.0,6710,positive,5.0,"Неделю назад отмечали там семейный праздник. Впервые зашла туда, сразу такой простор для взгляда! Огромный красивый зал, прекрасный интерьер, мне очень понравился! Выдержано все в едином стиле, ничего глаз не режет, гармоничная и спокойная обстановка. Еда вкусная, особенно салаты понравились :) А вообще, действительно ""кавказская"" кухня, блюда приготовлены, прям как домашние! :) И очень хлеб вкусный, я его два месяца не ела, а тут один запах заставил меня 2 куска съесть!!! Обслуживали хорошо: когда надо было - незаметно приходили и убирали грязные тарелки. Только вот не спросили буду ли я вино или нет - убрали бокал, пришлось просить вернуть его :) радовало обустройство уборной, не буду долго расписывать, просто отмечу :) впечатления очень хорошие остались! )"
1.0,9955,positive,5.0,"Давно хотели сходить в это кафе(тем более живем совсем рядом). Впечатления остались только хорошие,интерьер помогает расслабиться,очень уютно. Готовят вкусно и достаточно быстро,на мой взгляд. Обслуживала нас приятная,веселая девушка,успевала и еду приносить, и коктейли мешать,еще и скидку нам сделала. Именно в это кафе приду отмечать свой день рождения."
1.0,10847,positive,5.0,"Вчера, стало быть в понедельник, 14 февраля, отправился в это местечко, ранее мне неизвестное. Обстановка милая, уютная. Есть, конечно, как и в любом другом кафе столики, которые уютными не назовешь, но всем не угодишь и в целом мне обстановка понравилась. Сразу видно, что к интерьеру подходили как можно тщательнее, это радует. Администратор и официанты весьма вежливы. В кафе чувствуется от персонала, что люди хотят работать и это им нравится, а это самое главное!) Никаких задержек при подаче блюд/напитков не было. Единственное удивление образовалось, когда на десерт мне принесли ложку вместо десертной вилки, но это проблем не вызвало. Но вы попробовали бы этот десерт м.м.м. Десерт был очень вкусный, нам понравилось) Суши панированные в рыбных сухарях или как-то так вызвали очень много восхищения, т.к. это было действительно вкусно. По кухне можно сказать, что это кафе для тех, кто любит соотношение цены и качества. Есть все необходимое. В целом кафе оставляет очень приятные воспоминания. Всем очень рекомендую сходить и попробовать местную японскую кухню. На втором этаже на диванчиках весьма удобно разместиться компанией."
1.0,34402,positive,5.0,"У Уже давно знаю это место, почти 2 года - всегда ходил сюда по праздникам, если оказывался рядом с ЦПКиО. За последнее время здесь многое успело измениться - раньше это был просто спокойный ресторанчик хорошей французской кухни , сейчас они стали активнее. Мы попробовали отпраздновать день рождения нашей дочери. Для нас конечно дороговато, но мне всегда нравилось атмосфера этого места и вкусная кухня. Здесь для детей есть свое меню, комната и возможность устроить хорошую веселую программу. Аниматоры были отличными и устроили детям настоящий праздник. Получилось очень хорошо. Еще из моих личных преимуществ - прекрасный выбор вина. Мне давно пора было сказать им большое спасибо. Ценник повыше среднего."
0.5,3236,both,2.5,"Отметила День Рождения. Как и 3 года назад, в меню ничего нового, одни пиццы и пасты. На мой взгляд, в меню нужно добавлять новые блюда хотя бы раз в год, чтобы людям было интересно попробовать что-то новое. Рядом с нами все столики были заказаны и везде что-то праздновали. Закусывать одними пиццами, пастами и совершенно одинаковыми салатами (их штук 8 и они все из овощей с моцареллой) - лично мне было стыдно перед подругами, что я привела их в этот ресторан, потому что действительно выбор блюд невелик. Если рассматривать это заведение с точки зрения заехать поесть - хорошее место, настоящая итальянская кухня и не дорого. В общем, заведение очень приятное и хозяин талантлив, сделал и кафе и ресторан вместе, и с самого открытия сюда валят толпы народу. Хочется, чтобы мой отзыв дошел до администрации, и они начали разнообразить кухню мясными блюдами, гарнирами, интересными салатами и супами."
1.0,3480,positive,5.0,"Очень нравится этот ресторан!В тихом месте,есть,где припарковать машину,интерьер очень уютный!)Ходим сюда с подругой поболтать и съесть бизнес-ланч,а с мужем поесть хорошее мясо и попить вино!) Бизнес-ланч по сравнению с другими ресторанами не самый дешевый,но качество цене соответствует полностью!!!Порции не маленькие и наедаешься очень хорошо!Вариант меню тоже можно выбрать по желанию)Мы очень любим пить чай и очень радует,что к чаю всегда приносят комплимент от ресторана-2 булочки с кремом(когда не на диете-можно),а раньше было 2 варианта фруктового пюре...В пост закадычном яблоко печеное-очень вкусно!Недавно попробывала салат с рукколой и креветками-вкусно и оригинальная заправка!) Про обслуживание могу сказать отдельно,мне нравится,что официанты не малолетки,а очень приятные и взрослые мужчины!)Моя любимый-это Петр!Он всегда переживает,чтобы мы вкусно поели и все на столе у нас было хорошо!За это ему отдельное спасибо!)Но и другие официанты-молодцы,всегда следят за чистотой стола,даже если это не его... Так что мы всем удовлетворены и ходим сюда достаточно часто.Спасибо за прекрасную и разнообразную кухню и хорошее отношение к клиентам!!!"
1.0,3552,positive,5.0,"Недавно праздновала день рождение на 40 человек, это было просто незабываемо. Очень вкусная пицца и салаты на закуску, большой выбор горячих блюд на любой вкус, все гости были удивлены качеством приготовления и очень вкусными блюдами. Заказали большой торт тирамису на десерт, собственного приготовления- это было очень вкусно, но места в животе уже не оставалось, поэтому раздавали гостям в домой. Тихая, приятная музыка. Очень внимательные официанты и администраторы. Спасибо вам огромное за праздник и очень душевную обстановку:))"
0.5,9230,both,2.5,"Зашли с молодым человеком как-то в субботу вечером, опасаясь, что мест не будет - ведь мы не зарезервировали столик заранее. Наши опасения оказались напрасны, места были... А если точнее, мы вошли в абсолютно пустое помещение - симпатичное, полутемное, с приятным декором, но подозрительно безлюдное. Выбрав понравившийся столик мы присели и тут же появилась официантка, которая принесла меню и ответила на мои вопросы о завозе устриц. Сразу же отмечу обслуживание - придраться не к чему, все четко и ненавязчиво; единственное, горячее долго не несли, но это уже мелочи. Итак, мы взяли устриц. Я - свежих, мой спутник - запеченых. Не могу сказать, что это лучшие устрицы в моей жизни, но в целом, весьма неплохие. В качестве горячего ела филе норвежского лосося с овощами и креветками - чудесное блюдо. Мой спутник, решив больше не экспериментировать, взял, кажется, пасту) Позжже захотелось еще чая с десертами, но - увы! - десертов не оказалось вовсе... За исключением клубничного супа и мороженого. В общем, все весьма достойно. Не скажу, что буду посещать это заведение часто, но скорее всего, однажды зайду туда еще раз."
1.0,28112,positive,5.0,"Ресторан для меня прежде всего кухня,потом обслуживание и лишь потом интерьер и место расположения.Вчера побывал в нем в очередной раз и понял: если хочешь беспройгрышный вариант нужно идти сюда.В городе открывается и закрывается много заведений.Что меня удивляет в этом,так это то,что кухня (качество)не меняется уже 8!!!лет.Это дорогого стоит.Порции большие и очень сытные.Качество мяса превосходно.Готовят быстро но КАЧЕСТВЕННО!В общем 5 по еде.Интерьер??В целом мне он нравится.Довольно стильно,тона очень хороши подобраны.Единственное,я бы все же завесил большие окна,выходящие на Некрасова,какой-нить полупрозрачной тюлью.Большие проемы окон смотрятся немного голо.Обслуживанию я бы поставил 4-ку.Все хорошо,быстро,но видно что официанты не профи.Меня лично это не напрягает.Поразило то,что после КАЖДОГО посетителя меняется белоснежная скатерть на столе,даже если она абсолютно чистая.Мне было приятно это видеть. В общем рекомендую.И поесть можно,и поговорить (музыка очень приятная и негромкая) и даму привести и день рождения отметить.Ходил и ходить буду."
0.0,34710,negative,0.0,"Удивляюсь отзывам про хорошее обслуживание. Были 4 раза из них только 1 раз нормально обслужили: 1 раз не дали меню, очень долго несли напитки; 2 раз не принесли салат, но в счет включили; 3 раз вообще эпик фейл - хамское и небрежное отношение официантов... Меню на столе нет при этом официантка подходит и спрашивает: ""Что вы выбрали?"" Из чего? После этого нам дали меню ланча (обычное меню видимо только одно на весь ресторан). После этого официантка удалилась и больше к столу не подходила прождав минут 10, позвали другую. Через 3 мин приняла заказ. Вместо заказанного супа принесла другой, через 2 мин. поменяла. Напитки принесла только после десерта (после просьбы принести напитки!!!!). Ужасно одним словом! Да кухня отличная, кеталонский крем чудо. Но где берут таких официантов??? Честно, неприятное впечатление, думала все изменилось, ан нет=("
1.0,4887,positive,5.0,"""Пекарино""-бесспорно молодой ресторан,и есть еще некоторые минусы,но!особенность этого места-отличная кухня(что требует опрделенного времени приготовления блюд,хотите быстро-макдонольдс ждет вас) и радушная хозяйка,которая вас встречает и вживую поет вечером.Создается впечатление,что ты пришел в гости,а не просто очередной посетитель ресторана,которого через день и не вспомнят.Ведь мы идем ужинать в ресторан не за интерьером,а за вкусной едой и за вниманием,а уж внимания со стороны персонала здесь хватает) Поделюсь секретом,шеф-повар этого заведения открывал не мало ресторанов в городе и все они успешно работают.Кухня в ""Пекарино"" отменная.Иногда действительно отсутствуют те или иные позиции,что немного огорчает,но тем не менее голодным от них не уйдешь(вкусно и сытно). Сервис приятный,официанты у них очень внимательные и услужливые) Я довольна этим местом,и поверьте казусы бывают в любом ресторане,но за хорошую еду и человеческое тепло персонала простить можно все))))В любом случае,это лучше чем сидеть в красивешем ресторане и есть безвкусное блюдо,которое принес Вам хамоватые официант. Интерьер можно,даже нужно,усовершенствовать)Это единственное слабое место, но...лично для меня не столь важное. Я ходила,хожу и буду ходить)))И обязательно посоветую знакомым. Удачи Вам,""Пекарино"" и процветания!"
